# node_id title year
2US118 unknown_title 1791
2US124 unknown_title 1791
2US125 unknown_title 1791
2US126 unknown_title 1791
2US127 unknown_title 1791
2US128 unknown_title 1791
2US129 unknown_title 1791
2US131 unknown_title 1791
2US132 unknown_title 1791
2US133 unknown_title 1791
2US134 unknown_title 1791
2US291 unknown_title 1791
2US400 unknown_title 1791
4US109 unknown_title 1791
4US111 unknown_title 1791
2US137 unknown_title 1792
2US141 unknown_title 1792
2US144 unknown_title 1792
2US150 unknown_title 1792
2US151 unknown_title 1792
2US156 unknown_title 1792
2US158 unknown_title 1792
2US160 unknown_title 1792
2US170 unknown_title 1792
2US171 unknown_title 1792
2US173 unknown_title 1792
2US174 unknown_title 1792
2US176 unknown_title 1792
2US179 unknown_title 1792
2US180 unknown_title 1792
2US183 unknown_title 1792
2US184 unknown_title 1792
2US191 unknown_title 1792
2US193 unknown_title 1792
2US194 unknown_title 1792
2US286 unknown_title 1792
2US294 unknown_title 1792
2US401 "Vanstophorst v. Maryland" 1792
2US402 "Georgia v. Brailsford" 1792
4US112 unknown_title 1792
4US115 unknown_title 1792
4US116 unknown_title 1792
4US119 unknown_title 1792
4US120 unknown_title 1792
4US122 unknown_title 1792
4US123 unknown_title 1792
4US124 unknown_title 1792
4US125 unknown_title 1792
2US197 unknown_title 1793
2US199 unknown_title 1793
2US205 unknown_title 1793
2US206 unknown_title 1793
2US211 unknown_title 1793
2US214 unknown_title 1793
2US215 unknown_title 1793
2US297 unknown_title 1793
2US300 unknown_title 1793
2US415 "Georgia v. Brailsford" 1793
2US419 "Chisholm v. Georgia" 1793
2US479 unknown_title 1793
4US127 unknown_title 1793
4US130 unknown_title 1793
4US132 unknown_title 1793
4US133 unknown_title 1793
2US219 unknown_title 1794
2US302 unknown_title 1794
3US1 "Georgia v. Brailsford" 1794
3US6 "Glass v. The Sloop Betsey" 1794
4US136 unknown_title 1794
4US137 unknown_title 1794
4US138 unknown_title 1794
4US143 unknown_title 1794
2US224 unknown_title 1795
2US228 unknown_title 1795
2US229 unknown_title 1795
2US230 unknown_title 1795
2US231 unknown_title 1795
2US233 unknown_title 1795
2US234 unknown_title 1795
2US237 unknown_title 1795
2US239 unknown_title 1795
2US304 unknown_title 1795
2US321 unknown_title 1795
2US330 unknown_title 1795
2US332 unknown_title 1795
2US333 unknown_title 1795
2US335 unknown_title 1795
2US343 unknown_title 1795
2US345 unknown_title 1795
2US346 unknown_title 1795
2US348 unknown_title 1795
2US357 unknown_title 1795
3US17 "United States v. Hamilton" 1795
3US19 "Bingham v. Cabbot" 1795
3US42 "United States v. Lawrence" 1795
3US54 "Penhallow v. Doane's Adm'rs" 1795
3US121 "United States v. Peters" 1795
3US133 "Talbot v. Janson" 1795
4US145 unknown_title 1795
4US147 unknown_title 1795
2US242 unknown_title 1796
2US243 unknown_title 1796
2US247 unknown_title 1796
2US249 unknown_title 1796
2US252 unknown_title 1796
2US256 unknown_title 1796
2US257 unknown_title 1796
2US260 unknown_title 1796
2US264 unknown_title 1796
2US265 unknown_title 1796
2US266 unknown_title 1796
2US268 unknown_title 1796
2US269 unknown_title 1796
2US358 unknown_title 1796
2US360 unknown_title 1796
2US364 unknown_title 1796
2US365 unknown_title 1796
3US171 "Hylton v. United States" 1796
3US184 "Hills v. Ross" 1796
3US188 "McDonough v. Dannery" 1796
3US199 "Ware v. Hylton" 1796
3US285 "Geyer v. Michel" 1796
3US297 "United States v. La Vengeance" 1796
3US302 "Cotton v. Wallace" 1796
3US305 "Hunter v. Fairfax's Devisee" 1796
3US306 "Arcambel v. Wiseman" 1796
3US307 "Moodie v. Ship Alfred" 1796
3US308 "Olney v. Arnold" 1796
3US319 "Moodie v. Ship Phoebe Anne" 1796
3US320 "Grayson v. Virginia" 1796
3US321 "Wiscart v. Dauchy" 1796
3US331 "Hills v. Ross" 1796
3US333 "Del Col v. Arnold" 1796
4US149 unknown_title 1796
4US152 unknown_title 1796
4US325 unknown_title 1796
2US270 unknown_title 1797
2US276 unknown_title 1797
2US277 unknown_title 1797
2US280 unknown_title 1797
2US370 unknown_title 1797
2US373 unknown_title 1797
2US380 unknown_title 1797
2US382 unknown_title 1797
2US383 unknown_title 1797
3US336 "Jennings v. The Brig Perseverance" 1797
3US339 "Huger v. South Carolina" 1797
3US342 "Clerke v. Harwood" 1797
3US344 "Brown v. Van Braam" 1797
3US357 "Fenemore v. United States" 1797
3US365 "Brown v. Barry" 1797
3US369 "Emory v. Grenough" 1797
4US329 unknown_title 1797
4US330 unknown_title 1797
2US384 unknown_title 1798
2US396 unknown_title 1798
3US378 "Hollingsworth v. Virginia" 1798
3US382 "Bingham v. Cabot" 1798
3US384 "Jones v. Le Tombe" 1798
3US386 "Calder v. Bull" 1798
3US401 "Wilson v. Daniel" 1798
3US467 unknown_title 1798
3US477 unknown_title 1798
3US478 unknown_title 1798
3US479 unknown_title 1798
3US486 unknown_title 1798
4US154 unknown_title 1798
4US155 unknown_title 1798
3US409 "Dewhurst v. Coulthard" 1799
3US411 "Fowler v. Lindsey" 1799
3US415 "Clarke v. Russel" 1799
3US425 "Sims v. Irvine" 1799
3US490 unknown_title 1799
3US491 unknown_title 1799
3US496 unknown_title 1799
3US500 unknown_title 1799
3US503 unknown_title 1799
3US505 unknown_title 1799
3US506 unknown_title 1799
3US510 unknown_title 1799
3US512 unknown_title 1799
3US513 unknown_title 1799
3US515 unknown_title 1799
4US1 "New York v. Connecticut" 1799
4US3 "New York v. Connecticut" 1799
4US6 "Hazlehurst v. United States" 1799
4US7 "Turner v. Enrille" 1799
4US8 "Turner v. President, Directors, & Co. of Bank of North America" 1799
4US47 unknown_title 1799
4US64 unknown_title 1799
4US67 unknown_title 1799
4US71 unknown_title 1799
4US160 unknown_title 1799
4US161 unknown_title 1799
4US163 unknown_title 1799
4US167 unknown_title 1799
4US168 unknown_title 1799
4US169 unknown_title 1799
4US12 "Mossman v. Higginson" 1800
4US14 "Cooper v. Telfair" 1800
4US20 "Williamson v. Kincaid" 1800
4US21 "Blair v. Miller" 1800
4US22 "Course v. Stead" 1800
4US28 "Priestman v. United States" 1800
4US34 "Talbot v. Ship Amelia" 1800
4US37 "Bas v. Tingy" 1800
4US170 unknown_title 1800
4US205 unknown_title 1800
4US206 unknown_title 1800
4US208 unknown_title 1800
4US209 unknown_title 1800
4US210 unknown_title 1800
4US211 unknown_title 1800
4US213 unknown_title 1800
4US214 unknown_title 1800
4US218 unknown_title 1800
4US221 unknown_title 1800
4US222 unknown_title 1800
4US224 unknown_title 1800
4US340 unknown_title 1800
4US341 unknown_title 1800
4US342 unknown_title 1800
4US345 unknown_title 1800
4US348 unknown_title 1800
4US225 unknown_title 1801
4US226 unknown_title 1801
4US227 unknown_title 1801
4US229 unknown_title 1801
4US353 unknown_title 1801
4US354 unknown_title 1801
5US1 "Talbot v. Seeman" 1801
5US45 "Wilson v. Mason" 1801
5US103 "United States v. The Schooner Peggy" 1801
5US110 "Resler v. Shehee" 1801
5US117 "Turner v. Fendall" 1801
4US76 unknown_title 1802
4US232 unknown_title 1802
4US234 unknown_title 1802
4US237 unknown_title 1802
4US246 unknown_title 1802
4US250 unknown_title 1802
4US251 unknown_title 1802
4US253 unknown_title 1802
4US255 unknown_title 1802
4US358 unknown_title 1802
4US360 unknown_title 1802
4US266 unknown_title 1803
4US267 unknown_title 1803
4US269 unknown_title 1803
4US271 unknown_title 1803
4US272 unknown_title 1803
4US274 unknown_title 1803
4US275 unknown_title 1803
4US279 unknown_title 1803
4US282 unknown_title 1803
4US283 unknown_title 1803
4US284 unknown_title 1803
4US286 unknown_title 1803
4US291 unknown_title 1803
4US292 unknown_title 1803
4US294 unknown_title 1803
4US363 unknown_title 1803
4US370 unknown_title 1803
5US137 "Marbury v. Madison" 1803
5US181 "Clark v. Robert Young & Co." 1803
5US194 "Wilson v. Lenox" 1803
5US212 "Clarke v. Bazadone" 1803
5US214 "Hooe v. Groverman" 1803
5US239 "Wood v. Owings" 1803
5US252 "United States v. Simms" 1803
5US259 "Fenwick v. Sears's Administrators" 1803
5US282 "Thompson v. Jameson" 1803
5US290 "Mandeville & Jameson v. Joseph Riddle & Co." 1803
5US299 "Stuart v. Laird" 1803
5US309 "Hamilton v. Russell" 1803
5US318 "United States v. Hooe" 1803
5US321 "Hepburn v. Auld" 1803
5US332 "Marine Ins. Co. of Alexandria v. Young" 1803
5US345 "Hodgson v. Dexter" 1803
5US365 "Lloyd v. Alexander" 1803
4US95 unknown_title 1804
4US298 unknown_title 1804
4US300 unknown_title 1804
4US302 unknown_title 1804
4US303 unknown_title 1804
4US304 unknown_title 1804
4US308 unknown_title 1804
4US316 unknown_title 1804
4US372 unknown_title 1804
4US374 unknown_title 1804
4US387 unknown_title 1804
4US389 unknown_title 1804
6US10 "Faw v. Marsteller" 1804
6US33 "Pennington v. Coxe" 1804
6US64 "Murray v. The Schooner Charming Betsy" 1804
6US126 "Capron v. Van Noorden" 1804
6US127 "Head & Amory v. Providence Ins. Co." 1804
6US170 "Little v. Barreme" 1804
6US180 "Dunlop & Co. v. Ball" 1804
6US185 "Blakeney v. Evans" 1804
6US187 "Church v. Hubbart" 1804
6US240 "Mason v. Ship Blaireau" 1804
6US272 "Ogden v. Blackledge" 1804
4US320 unknown_title 1805
4US321 unknown_title 1805
4US392 unknown_title 1805
4US402 unknown_title 1805
4US410 unknown_title 1805
6US280 "McIlvaine v. Coxe's Lessee" 1805
6US336 "Adams v. Woods" 1805
6US342 "Winchester v. Hackley" 1805
6US344 "Reily v. Lamar" 1805
6US358 "United States v. Fisher" 1805
6US407 "Telfair v. Stead's Ex'rs" 1805
6US419 "Graves v. Boston Marine Ins. Co." 1805
6US445 "Hepburn & Dundas v. Ellzey" 1805
7US1 "Huidekoper's Lessee v. Douglass" 1805
7US73 "United States v. Hooe" 1805
7US92 "Peyton v. Brooke" 1805
7US97 "Lambert's Lessee v. Paine" 1805
7US140 "Hodgson v. Butts" 1805
7US159 "United States v. More" 1805
7US174 "Faw v. Roberdeau's Ex'r" 1805
7US179 "Ray v. Law" 1805
7US180 "Levy v. Gadsby" 1805
7US187 "Marine Ins. Co. v. Wilson" 1805
7US193 "Wilson v. Codman's Ex'r" 1805
7US210 "Hallet & Brown v. Jenks" 1805
7US220 "Milligan v. Milledge" 1805
7US229 "Cooke v. Graham's Adm'r" 1805
4US412 unknown_title 1806
4US417 unknown_title 1806
4US419 unknown_title 1806
4US421 unknown_title 1806
4US426 unknown_title 1806
4US430 unknown_title 1806
4US433 unknown_title 1806
4US434 unknown_title 1806
4US436 unknown_title 1806
4US441 unknown_title 1806
4US446 unknown_title 1806
4US450 unknown_title 1806
4US455 unknown_title 1806
4US459 unknown_title 1806
4US463 unknown_title 1806
7US241 "Dobynes & Morton v. United States" 1806
7US242 "Hannay v. Eve" 1806
7US249 "Montalet v. Murray" 1806
7US267 "Strawbridge v. Curtiss" 1806
7US268 "Gordon v. Caldcleugh" 1806
7US270 "McFerran v. Taylor" 1806
7US283 "Wilson v. Speed" 1806
7US293 "Buddicum v. Kirk" 1806
7US298 "Douglass v. McAllister" 1806
7US300 "Simms & Wise v. Slacum" 1806
7US311 "Harris v. Johnston" 1806
7US319 "Dixon's Ex'rs v. Ramsay's Ex'rs" 1806
7US324 "Scott v. London" 1806
7US331 "Wise v. Withers" 1806
7US337 "United States v. Grundy & Thornburgh" 1806
7US357 "Marine Ins. Co. v. Tucker" 1806
7US399 "United States v. Heth" 1806
7US415 "Manella v. Barry" 1806
7US448 "Ex parte Burford" 1806
7US454 "Hopkirk v. Bell" 1806
7US458 "Maley v. Shattuck" 1806
7US492 "Lawrason v. Mason" 1806
7US496 "Knox & Crawford v. Summers & Thomas" 1806
7US499 "Sands v. Knox" 1806
7US503 "Randolph v. Ware" 1806
8US1 "United States v. Kid" 1807
8US2 "Jennings v. Carson" 1807
8US29 "Rhinelander v. Insurance Co. of Pennsylvania" 1807
8US46 "Montalet v. Murray" 1807
8US48 "United States v. Willings & Francis" 1807
8US60 "Oneale v. Long" 1807
8US62 "Smith v. Carrington" 1807
8US73 "Pendleton v. Wambersie" 1807
8US75 "Ex parte Bollman" 1807
8US137 "Skillern's Executors v. May's Executors" 1807
8US141 "French's Ex'x v. Bank of Columbia" 1807
8US164 "Hopkirk v. Bell" 1807
8US165 "Hicks v. Rogers" 1807
8US167 "United States v. Cantril" 1807
8US169 "Sthreshley & Obannon v. United States" 1807
8US172 "Marshall v. Currie" 1807
8US177 "Viers v. Montgomery" 1807
8US179 "Diggs v. Wolcott" 1807
8US180 "Wood v. Lide" 1807
8US185 "Fitzsimmons v. Newport Ins. Co." 1808
8US202 "Marshall v. Delaware Ins. Co." 1808
8US209 "McIlvaine v. Coxe's Lessee" 1808
8US216 "United States v. Brig Union" 1808
8US219 "Pawling v. United States" 1808
8US224 "Grant v. Naylor" 1808
8US237 "Woods v. Young" 1808
8US239 "Young v. Preston" 1808
8US241 "Rose v. Himely" 1808
8US293 "Hudson v. Guestier" 1808
8US299 "Alexander v. Harris" 1808
8US306 "Chappedelaine v. Dechenaux" 1808
8US316 "United States v. McDowell" 1808
8US317 "Alexandria v. Patten" 1808
8US321 "Dawson's Lessee v. Godfrey" 1808
8US324 "Mountz v. Hodgson & Thompson" 1808
8US328 "Blaine v. The Ship Charles Carter" 1808
8US333 "United States v. Gurney" 1808
8US347 "Peisch v. Ware" 1808
8US367 "Shearman v. Irvine's Lessee" 1808
8US370 "Alexander v. Baltimore Ins. Co." 1808
8US382 "Matthews v. Zane" 1808
8US384 "Young v. Bank of Alexandria" 1808
8US398 "Spiers v. Willison" 1808
8US401 "Ramsay v. Lee" 1808
8US403 "Stead's Ex'rs v. Course" 1808
8US415 "Higginson v. Mein" 1808
8US421 "Pollard & Pickett v. Dwight" 1808
8US433 "Ex parte Lewis" 1808
8US434 "Croudson v. Leonard" 1808
8US443 "United States v. The Schooner Betsey" 1808
9US1 "Alexander v. Alexandria" 1809
9US11 "Henderson v. Moore" 1809
9US13 "Cooke v. Woodrow" 1809
9US15 "Mandeville & Jamesson v. Wilson" 1809
9US19 "Fairfax's Ex'r v. Fairfax" 1809
9US22 "M'Keen v. Delancy's Lessee" 1809
9US34 "Tucker v. Oxley" 1809
9US45 "Young v. Bank of Alexandria" 1809
9US49 "Yeaton v. Bank of Alexandria" 1809
9US57 "Hope Ins. Co. of Providence v. Boardman" 1809
9US61 "Bank of United States v. Deveaux" 1809
9US92 "Matthews v. Zane's Lessee" 1809
9US100 "Hodgson v. Marine Ins. Co." 1809
9US115 "United States v. Peters" 1809
9US142 "Violett v. Patton" 1809
9US154 "Pierce v. Turner" 1809
9US173 "Kempe's Lessee v. Kennedy" 1809
9US187 "Marine Ins. Co. v. Young" 1809
9US191 "Bodley v. Taylor" 1809
9US234 "Taylor & Quarles v. Brown" 1809
9US257 "United States v. Arthur" 1809
9US262 "Hepburn & Dundas v. Auld" 1809
9US280 "United States v. Evans" 1809
9US281 "Yeaton v. United States" 1809
9US284 "United States v. Potts" 1809
9US287 "Rush v. Parker" 1809
9US288 "Logan v. Patrick" 1809
9US289 "Harrison v. Sterry" 1809
9US304 "Keene v. United States" 1809
9US311 "United States v. Riddle" 1809
9US313 "Himely v. Rose" 1809
9US321 "Welsh v. Mandeville" 1809
9US322 "Riddle & Co. v. Mandeville & Jamesson" 1809
9US333 "Dulany v. Hodgkin" 1809
9US335 "Yeaton v. Fry" 1809
9US344 "Owings v. Norwood's Lessee" 1809
9US351 "Moss v. Riddle & Co." 1809
9US358 "Brent v. Chapman" 1809
9US361 "Auld v. Norwood" 1809
9US363 "Slacum v. Simms & Wise" 1809
9US368 "United States v. Vowell & M'Clean" 1810
9US372 "Sloop Sally v. United States" 1810
10US3 unknown_title 1810
10US8 "Field v. Holland" 1810
10US29 "Maryland Ins. Co. v. Woods" 1810
10US51 "Young v. Grundy" 1810
10US52 "Ex parte Wilson" 1810
10US53 "Oneale v. Thornton" 1810
10US71 "King v. Delaware Ins. Co." 1810
10US82 "Lewis v. Harwood" 1810
10US86 "Riddle & Co. v. Mandeville & Jamesson" 1810
10US87 "Fletcher v. Peck" 1810
10US148 "Massie v. Watts" 1810
10US171 "United States v. Hall & Worth" 1810
10US176 "Campbell v. Gordon" 1810
10US183 "M'Knight v. Craig's Adm'r" 1810
10US187 "Kennedy v. Brent" 1810
10US192 "Korn & Wisemiller v. Mutual Assurance Soc., etc." 1810
10US202 "Atkinson v. Mutual Assurance Soc., etc." 1810
10US203 "United States v. Ship Helen" 1810
10US206 "Marine Ins. Co. v. Hodgson" 1810
10US221 "Slacum v. Pomery" 1810
10US226 "Vasse v. Smith" 1810
10US233 "Custiss v. Georgetown & Alexandria Turnpike Co." 1810
10US237 "Lodge's Lessee v. Lee" 1810
10US238 "Finley v. Lynn" 1810
10US252 "De Butts v. Bacon" 1810
10US253 "Sheehy v. Mandeville & Jameson" 1810
10US267 "Skillern's Executors v. May's Executors" 1810
10US268 "Chesapeake Ins. Co. v. Stark" 1810
10US274 "Livingston & Gilchrist v. Maryland Ins. Co." 1810
10US281 "Hudson & Smith v. Guestier" 1810
10US286 "Smith v. Maryland" 1810
10US307 "Durousseau v. United States" 1810
10US324 "Tyler v. Tuel" 1810
10US327 "Schooner Juliana v. United States" 1810
10US329 "Schooner Rachel v. United States" 1810
10US330 "Brigantine Amiable Lucy v. United States" 1810
10US332 "Sere & Laralde v. Pitot" 1810
10US338 "Maryland Ins. Co. v. Ruden's Adm'r" 1810
11US1 "Hudson v. Guestier" 1812
11US2 "Fitzsimmons v. Ogden" 1812
11US22 "Brig James Wells v. United States" 1812
11US26 "Maryland Ins. Co. v. Le Roy, Bayard & M'Evers" 1812
11US32 "United States v. Hudson & Goodwin" 1812
11US34 "Shirras v. Caig" 1812
11US52 "Schooner Paulina's Cargo v. United States" 1812
11US69 "Russell v. Clark's Ex'rs" 1812
11US100 "The Sloop Active v. United States" 1812
11US107 "Hawthorne v. United States" 1812
11US108 "United States v. Goodwin" 1812
11US112 "Whelan v. United States" 1812
11US113 "United States v. The Brig Eliza" 1812
11US115 "United States v. Crosby" 1812
11US116 "The Schooner Exchange v. M'Faddon" 1812
11US147 "Freeland v. Heron, Lenox & Co." 1812
11US152 "Welch v. Mandeville" 1812
11US156 "Marsteller v. M'Clean" 1812
11US159 "Welch v. Lindo" 1812
11US164 "New Jersey v. Wilson" 1812
11US168 "King v. Riddle" 1812
11US171 "Davy's Executors v. Faw" 1812
11US176 "Hughes v. Moore" 1812
11US194 "Barton v. Petit & Bayard" 1812
11US202 "Wilson v. Koontz" 1812
11US206 "Riddle v. Moss" 1812
11US208 "Sheehy v. Mandeville" 1812
11US218 "Conway's Ex'rs v. Alexander" 1812
11US242 "Dunlop v. Munroe" 1812
11US271 "Wood v. Davis" 1812
11US273 "Morgan v. Reintzel" 1812
11US277 "Blackwell v. Patten" 1812
11US278 "Wallen v. Williams" 1812
11US279 "M'Kim v. Voorhies" 1812
11US281 "Beatty v. Maryland" 1812
11US285 "United States v. Tyler" 1812
11US456 "Barnitz's Lessee v. Casey" 1812
11US603 "Fairfax's Devisee v. Hunter's Lessee" 1812
11US287 "United States v. Gordon" 1813
11US288 "Barton v. Petit & Bayard" 1813
11US290 "Queen v. Hepburn" 1813
11US299 "Bank of Columbia v. Patterson's Adm'r" 1813
11US308 "Clark's Ex'rs v. Carrington" 1813
11US327 "Dickey v. Baltimore Ins. Co." 1813
11US332 "Marine Ins. Co. v. Hodgson" 1813
11US339 "Locke v. United States" 1813
11US349 "Schooner Good Catharine v. United States" 1813
11US350 "Bond v. Jay" 1813
11US354 "Preston v. Tremble" 1813
11US356 "Brig Penobscot v. United States" 1813
11US358 "Caze & Richaud v. Baltimore Ins. Co." 1813
11US363 "The Schooner Jane v. United States" 1813
11US366 "Lee v. Munroe & Thornton" 1813
11US370 "Herbert v. Wren" 1813
11US382 "Cargo of the Brig Aurora v. United States" 1813
11US389 "The Schooner Hoppet v. United States" 1813
11US396 "Mutual Assurance Soc. v. Korn & Wisemiller" 1813
11US399 "Webster & Ford v. Hoban" 1813
11US402 "Maryland Ins. Co. v. Wood" 1813
11US408 "Ferguson v. Harwood" 1813
11US415 "Biays v. Chesapeake Ins. Co." 1813
11US420 "Stark v. Chesapeake Ins. Co." 1813
11US423 "Williams v. Armroyd" 1813
11US434 "Smith & Buchanan v. Delaware Ins. Co." 1813
11US436 "Holker v. Parker" 1813
11US471 "Blackwell v. Patton & Erwin's Lessee" 1813
11US481 "Mills v. Duryee" 1813
11US487 "Oliver v. Maryland Ins. Co." 1813
11US496 "Brig Caroline v. United States" 1813
11US500 "Riggs v. Lindsay" 1813
11US504 "M'Intire v. Wood" 1813
11US506 "Livingston & Gilchrist v. Maryland Ins. Co." 1813
11US548 "Young v. Grundy" 1813
11US550 "Palmer v. Allen" 1813
11US565 "Young v. Black" 1813
11US570 "The Schooner Anne v. United States" 1813
11US572 "United States v. January & Patterson" 1813
11US575 "United States v. Patterson" 1813
11US577 "Livingston v. Dorgenois" 1813
11US589 "Otis v. Bacon" 1813
11US596 "Thornton v. Carson" 1813
11US602 "Wallen v. Williams" 1813
12US9 "Griffith v. Frazier" 1814
12US30 "Van Ness v. Forrest" 1814
12US36 "Bank of Alexandria v. Herbert" 1814
12US39 "Marcardier v. Chesapeake Ins. Co." 1814
12US50 "Hall v. Leigh" 1814
12US53 "Common Council of Alexandria v. Preston" 1814
12US55 "Pleasants v. Maryland Ins. Co." 1814
12US59 "M'Call v. Marine Ins. Co." 1814
12US66 "Smith v. Edrington" 1814
12US70 "Beale v. Thompson & Maris" 1814
12US72 "Clementson v. Williams" 1814
12US75 "Gracie v. Marine Ins. Co." 1814
12US84 "Richards v. Maryland Ins. Co." 1814
12US94 "Crowell v. M'Fadon" 1814
12US98 "Beatty's Adm'rs v. Burnes's Adm'rs" 1814
12US109 "Harford v. United States" 1814
12US110 "Brown v. United States" 1814
12US155 "The Rapid" 1814
12US169 "The Alexander" 1814
12US181 "The Julia" 1814
12US203 "The Aurora" 1814
12US221 "The Adventure" 1814
12US229 "Green v. Liter" 1814
12US251 "Carter's Heirs v. Cutting" 1814
12US253 "The Venus" 1814
12US317 "The Merrimack" 1814
12US335 "The Frances" 1814
12US348 "The Frances" 1814
12US354 "The Frances" 1814
12US358 "The Frances" 1814
12US359 "The Frances" 1814
12US363 "The Frances" 1814
12US371 "Vowles v. Craig" 1814
12US382 "The Sally" 1814
12US385 "The Euphrates" 1814
12US388 "The Mary" 1814
12US398 "United States v. 1960 Bags of Coffee" 1814
